"simulacion","acciones.CRC","compra.directa","call.europea"
131,53343.0173621538,16002905.2086461,4547392.21172217
132,225642.268278362,67692680.4835086,56237167.4865847
133,60155.1505355403,18046545.1606621,6591032.16373812
134,22999.1030279223,6899730.90837668,0
135,25936.1875882307,7780856.27646921,0
136,177431.194797873,53229358.439362,41773845.442438
137,323598.259114391,97079477.7343172,85623964.7373933
138,20394.6219269718,6118386.57809155,0
139,109710.707929575,32913212.3788724,21457699.3819484
140,53343.0173621538,16002905.2086461,4547392.21172216
141,7797.47048653503,2339241.14596051,0
142,29248.3505028527,8774505.15085582,0
143,29248.3505028527,8774505.15085581,0
144,109710.707929575,32913212.3788724,21457699.3819484
145,22999.1030279223,6899730.90837669,0
146,29248.3505028527,8774505.15085582,0
147,225642.268278362,67692680.4835087,56237167.4865847
148,16037.0756931472,4811122.70794415,0
149,41945.6663722887,12583699.9116866,1128186.91476264
150,225642.268278362,67692680.4835087,56237167.4865848
151,139520.973298156,41856291.9894469,30400778.992523
152,464078.978202268,139223693.46068,127768180.463756
153,60155.1505355403,18046545.1606621,6591032.16373813
154,37195.6248075908,11158687.4422773,0
155,177431.194797873,53229358.439362,41773845.4424381
156,97286.7683947341,29186030.5184202,17730517.5214963
157,22999.1030279223,6899730.90837668,0
158,76500.3280901558,22950098.4270467,11494585.4301228
159,323598.259114391,97079477.7343172,85623964.7373932
160,20394.6219269718,6118386.57809155,0
161,60155.1505355403,18046545.1606621,6591032.16373813
162,60155.1505355403,18046545.1606621,6591032.16373811
163,67837.2224688005,20351166.7406402,8895653.74371619
164,9916.17584168147,2974852.75250444,0
165,29248.3505028527,8774505.1508558,0
166,109710.707929575,32913212.3788724,21457699.3819484
167,41945.6663722887,12583699.9116866,1128186.91476264
168,76500.3280901558,22950098.4270467,11494585.4301228
169,25936.1875882307,7780856.27646921,0
170,47302.3087128324,14190692.6138497,2735179.61692575
171,37195.6248075908,11158687.4422772,0
172,109710.707929575,32913212.3788724,21457699.3819484
173,22999.1030279223,6899730.90837668,0
174,41945.6663722887,12583699.9116866,1128186.91476264
175,25936.1875882307,7780856.27646921,0
176,32983.4908938551,9895047.26815652,0
177,11182.5142256848,3354754.26770545,0
178,4275.40774976172,1282622.32492852,0
179,254457.758235025,76337327.4705075,64881814.4735835
180,123721.238078044,37116371.4234132,25660858.4264892
181,37195.6248075908,11158687.4422773,0
182,25936.1875882307,7780856.27646921,0
183,76500.3280901558,22950098.4270467,11494585.4301228
184,139520.973298157,41856291.989447,30400778.992523
185,25936.1875882307,7780856.27646921,0
186,76500.3280901558,22950098.4270467,11494585.4301228
187,11182.5142256848,3354754.26770545,0
188,157338.402787286,47201520.8361857,35746007.8392617
189,86269.7496288714,25880924.8886614,14425411.8917374
190,76500.3280901559,22950098.4270468,11494585.4301228
191,37195.6248075908,11158687.4422772,0
192,76500.3280901557,22950098.4270467,11494585.4301227
193,47302.3087128325,14190692.6138497,2735179.61692577
194,523343.86344526,157003159.033578,145547646.036654
195,200089.922928498,60026976.8785493,48571463.8816253
196,86269.7496288714,25880924.8886614,14425411.8917375
197,97286.7683947342,29186030.5184203,17730517.5214963
198,109710.707929575,32913212.3788724,21457699.3819484
199,139520.973298157,41856291.989447,30400778.992523
200,18085.0793632753,5425523.80898259,0
201,25936.1875882307,7780856.2764692,0
202,53343.0173621538,16002905.2086461,4547392.21172216
203,22999.1030279223,6899730.90837669,0
204,323598.259114391,97079477.7343172,85623964.7373933
205,25936.1875882307,7780856.27646921,0
206,60155.1505355403,18046545.1606621,6591032.16373813
207,47302.3087128324,14190692.6138497,2735179.61692575
208,16037.0756931472,4811122.70794415,0
209,157338.402787286,47201520.8361857,35746007.8392617
210,3791.24892541137,1137374.67762341,0
211,225642.268278362,67692680.4835087,56237167.4865847
212,200089.922928498,60026976.8785493,48571463.8816254
213,76500.3280901558,22950098.4270467,11494585.4301228
214,177431.194797873,53229358.439362,41773845.4424381
215,41945.6663722887,12583699.9116866,1128186.91476264
216,47302.3087128324,14190692.6138497,2735179.61692577
217,67837.2224688006,20351166.7406402,8895653.7437162
218,109710.707929575,32913212.3788724,21457699.3819484
219,225642.268278362,67692680.4835086,56237167.4865847
220,67837.2224688007,20351166.7406402,8895653.74371623
221,16037.0756931472,4811122.70794415,0
222,123721.238078044,37116371.4234132,25660858.4264892
223,53343.0173621537,16002905.2086461,4547392.21172214
224,41945.6663722887,12583699.9116866,1128186.91476265
225,37195.6248075908,11158687.4422772,0
226,6914.46368001984,2074339.10400595,0
227,8793.24106713803,2637972.32014141,0
228,86269.7496288715,25880924.8886614,14425411.8917375
229,76500.3280901558,22950098.4270467,11494585.4301228
230,18085.0793632753,5425523.80898259,0
231,67837.2224688006,20351166.7406402,8895653.74371621
232,67837.2224688006,20351166.7406402,8895653.74371621
233,20394.6219269718,6118386.57809155,0
234,16037.0756931472,4811122.70794415,0
235,109710.707929575,32913212.3788724,21457699.3819484
236,254457.758235025,76337327.4705075,64881814.4735835
237,157338.402787286,47201520.8361857,35746007.8392617
238,157338.402787286,47201520.8361857,35746007.8392617
239,123721.238078044,37116371.4234132,25660858.4264892
240,25936.1875882307,7780856.2764692,0
241,20394.6219269718,6118386.57809154,0
242,86269.7496288714,25880924.8886614,14425411.8917375
243,47302.3087128324,14190692.6138497,2735179.61692575
244,25936.1875882307,7780856.27646921,0
245,8793.24106713803,2637972.32014141,0
246,11182.5142256848,3354754.26770545,0
247,86269.7496288714,25880924.8886614,14425411.8917375
248,177431.194797874,53229358.4393621,41773845.4424381
249,41945.6663722887,12583699.9116866,1128186.91476264
250,18085.0793632753,5425523.80898259,0
251,29248.3505028527,8774505.15085581,0
252,29248.3505028527,8774505.1508558,0
253,76500.3280901558,22950098.4270467,11494585.4301228
254,364923.151195341,109476945.358602,98021432.3616784
255,53343.0173621537,16002905.2086461,4547392.21172216
256,76500.3280901558,22950098.4270467,11494585.4301228
257,12610.5694780055,3783170.84340164,0
258,20394.6219269718,6118386.57809155,0
259,18085.0793632753,5425523.80898259,0
260,37195.6248075908,11158687.4422772,0
261,86269.7496288714,25880924.8886614,14425411.8917375
262,139520.973298157,41856291.989447,30400778.992523
263,25936.1875882307,7780856.2764692,0
264,32983.4908938551,9895047.26815652,0
265,60155.1505355404,18046545.1606621,6591032.16373814
266,8793.24106713804,2637972.32014141,0
267,53343.0173621538,16002905.2086461,4547392.21172216
268,86269.7496288714,25880924.8886614,14425411.8917374
269,29248.3505028527,8774505.15085582,0
270,6914.46368001984,2074339.10400595,0
271,12610.5694780055,3783170.84340164,0
272,16037.0756931472,4811122.70794415,0
273,6131.45097052606,1839435.29115782,0
274,11182.5142256848,3354754.26770545,0
275,177431.194797873,53229358.439362,41773845.4424381
276,11182.5142256848,3354754.26770545,0
277,97286.7683947342,29186030.5184203,17730517.5214963
278,109710.707929575,32913212.3788724,21457699.3819484
279,47302.3087128324,14190692.6138497,2735179.61692576
280,67837.2224688006,20351166.7406402,8895653.74371621
281,18085.0793632753,5425523.80898259,0
282,41945.6663722887,12583699.9116866,1128186.91476263
283,47302.3087128324,14190692.6138497,2735179.61692577
284,286953.110425736,86085933.1277208,74630420.1307968
285,37195.6248075908,11158687.4422772,0
286,22999.1030279223,6899730.90837669,0
287,109710.707929575,32913212.3788724,21457699.3819484
288,53343.0173621537,16002905.2086461,4547392.21172216
289,67837.2224688007,20351166.7406402,8895653.74371623
290,14220.9935395691,4266298.06187072,0
291,60155.1505355403,18046545.1606621,6591032.16373811
292,60155.1505355403,18046545.1606621,6591032.16373813
293,29248.3505028527,8774505.1508558,0
294,29248.3505028527,8774505.15085581,0
295,47302.3087128325,14190692.6138497,2735179.61692578
296,200089.922928497,60026976.8785492,48571463.8816253
297,47302.3087128324,14190692.6138497,2735179.61692576
298,157338.402787286,47201520.8361857,35746007.8392617
299,200089.922928498,60026976.8785493,48571463.8816253
300,67837.2224688006,20351166.7406402,8895653.74371622
301,323598.259114391,97079477.7343173,85623964.7373933
302,32983.490893855,9895047.26815651,0
303,25936.1875882307,7780856.2764692,0
304,20394.6219269718,6118386.57809154,0
305,139520.973298157,41856291.989447,30400778.9925231
306,25936.1875882307,7780856.2764692,0
307,53343.0173621537,16002905.2086461,4547392.21172215
308,76500.3280901558,22950098.4270467,11494585.4301228
309,123721.238078044,37116371.4234132,25660858.4264892
310,29248.3505028527,8774505.15085581,0
311,97286.7683947341,29186030.5184202,17730517.5214962
312,53343.0173621538,16002905.2086461,4547392.21172217
313,60155.1505355403,18046545.1606621,6591032.16373813
314,47302.3087128325,14190692.6138497,2735179.61692578
315,22999.1030279223,6899730.90837669,0
316,67837.2224688006,20351166.7406402,8895653.74371621
317,37195.6248075908,11158687.4422772,0
318,14220.9935395691,4266298.06187072,0
319,9916.17584168146,2974852.75250444,0
320,86269.7496288714,25880924.8886614,14425411.8917375
321,60155.1505355403,18046545.1606621,6591032.16373813
322,37195.6248075908,11158687.4422773,0
323,76500.3280901557,22950098.4270467,11494585.4301227
324,8793.24106713804,2637972.32014141,0
325,37195.6248075908,11158687.4422773,0
326,47302.3087128325,14190692.6138497,2735179.61692577
327,25936.1875882307,7780856.27646922,0
328,22999.1030279223,6899730.90837669,0
329,76500.3280901557,22950098.4270467,11494585.4301227
330,16037.0756931472,4811122.70794415,0
331,32983.4908938551,9895047.26815652,0
332,47302.3087128324,14190692.6138497,2735179.61692576
333,665545.292482951,199663587.744885,188208074.747961
334,32983.4908938551,9895047.26815652,0
335,76500.3280901558,22950098.4270467,11494585.4301228
336,97286.7683947341,29186030.5184202,17730517.5214963
337,47302.3087128325,14190692.6138497,2735179.61692577
338,25936.1875882307,7780856.27646921,0
339,86269.7496288714,25880924.8886614,14425411.8917374
340,97286.7683947343,29186030.5184203,17730517.5214963
341,47302.3087128325,14190692.6138497,2735179.61692577
342,76500.3280901557,22950098.4270467,11494585.4301227
343,41945.6663722887,12583699.9116866,1128186.91476263
344,109710.707929575,32913212.3788724,21457699.3819484
345,200089.922928498,60026976.8785493,48571463.8816253
346,123721.238078044,37116371.4234132,25660858.4264892
347,200089.922928498,60026976.8785493,48571463.8816253
348,32983.4908938551,9895047.26815652,0
349,11182.5142256848,3354754.26770545,0
350,53343.0173621538,16002905.2086461,4547392.21172217
351,20394.6219269718,6118386.57809155,0
352,86269.7496288714,25880924.8886614,14425411.8917375
353,32983.4908938551,9895047.26815652,0
354,37195.6248075908,11158687.4422772,0
355,109710.707929575,32913212.3788724,21457699.3819485
356,364923.151195341,109476945.358602,98021432.3616785
357,6131.45097052606,1839435.29115782,0
358,53343.0173621537,16002905.2086461,4547392.21172215
359,32983.4908938551,9895047.26815652,0
360,123721.238078044,37116371.4234132,25660858.4264893
361,25936.1875882307,7780856.27646921,0
362,47302.3087128324,14190692.6138497,2735179.61692576
363,25936.1875882307,7780856.27646921,0
364,41945.6663722887,12583699.9116866,1128186.91476263
365,177431.194797873,53229358.439362,41773845.4424381
366,37195.6248075908,11158687.4422772,0
367,123721.238078044,37116371.4234132,25660858.4264893
368,177431.194797874,53229358.4393621,41773845.4424381
369,41945.6663722887,12583699.9116866,1128186.91476264
370,32983.490893855,9895047.26815651,0
371,20394.6219269718,6118386.57809154,0
372,9916.17584168146,2974852.75250444,0
373,22999.1030279223,6899730.90837668,0
374,18085.0793632753,5425523.80898258,0
375,109710.707929575,32913212.3788724,21457699.3819484
376,37195.6248075908,11158687.4422772,0
377,177431.194797873,53229358.439362,41773845.442438
378,67837.2224688006,20351166.7406402,8895653.74371621
379,16037.0756931472,4811122.70794415,0
380,32983.4908938551,9895047.26815652,0
381,177431.194797873,53229358.439362,41773845.4424381
382,6914.46368001984,2074339.10400595,0
383,47302.3087128324,14190692.6138497,2735179.61692576
384,41945.6663722887,12583699.9116866,1128186.91476264
385,47302.3087128325,14190692.6138497,2735179.61692577
386,37195.6248075909,11158687.4422773,0
387,20394.6219269718,6118386.57809154,0
388,37195.6248075908,11158687.4422772,0
389,41945.6663722887,12583699.9116866,1128186.91476263
390,109710.707929575,32913212.3788724,21457699.3819484
391,60155.1505355404,18046545.1606621,6591032.16373814
392,32983.4908938551,9895047.26815652,0
393,86269.7496288714,25880924.8886614,14425411.8917375
394,25936.1875882307,7780856.27646921,0
395,12610.5694780055,3783170.84340164,0
396,16037.0756931472,4811122.70794415,0
397,123721.238078044,37116371.4234132,25660858.4264892
398,139520.973298157,41856291.989447,30400778.992523
399,11182.5142256848,3354754.26770545,0
400,32983.4908938551,9895047.26815652,0
401,22999.1030279223,6899730.90837669,0
402,53343.0173621538,16002905.2086461,4547392.21172216
403,200089.922928498,60026976.8785493,48571463.8816253
404,37195.6248075908,11158687.4422772,0
405,32983.4908938551,9895047.26815652,0
406,20394.6219269718,6118386.57809155,0
407,9916.17584168147,2974852.75250444,0
408,86269.7496288714,25880924.8886614,14425411.8917374
409,41945.6663722887,12583699.9116866,1128186.91476264
410,86269.7496288714,25880924.8886614,14425411.8917375
411,53343.0173621538,16002905.2086461,4547392.21172216
412,200089.922928498,60026976.8785493,48571463.8816254
413,123721.238078044,37116371.4234132,25660858.4264892
414,32983.4908938551,9895047.26815652,0
415,67837.2224688006,20351166.7406402,8895653.74371621
416,53343.0173621538,16002905.2086461,4547392.21172216
417,29248.3505028527,8774505.15085581,0
418,12610.5694780055,3783170.84340164,0
419,97286.7683947341,29186030.5184202,17730517.5214963
420,32983.490893855,9895047.26815651,0
421,11182.5142256848,3354754.26770545,0
422,76500.3280901558,22950098.4270467,11494585.4301228
423,25936.1875882307,7780856.27646921,0
424,29248.3505028527,8774505.15085581,0
425,60155.1505355403,18046545.1606621,6591032.16373813
426,123721.238078044,37116371.4234132,25660858.4264892
427,41945.6663722887,12583699.9116866,1128186.91476263
428,76500.3280901558,22950098.4270467,11494585.4301228
429,14220.9935395691,4266298.06187072,0
430,67837.2224688006,20351166.7406402,8895653.74371621
431,16037.0756931472,4811122.70794416,0
432,25936.1875882307,7780856.27646921,0
433,32983.4908938551,9895047.26815652,0
434,18085.0793632753,5425523.80898259,0
435,8793.24106713804,2637972.32014141,0
436,76500.3280901558,22950098.4270467,11494585.4301228
437,53343.0173621537,16002905.2086461,4547392.21172216
438,32983.4908938551,9895047.26815652,0
439,177431.194797873,53229358.439362,41773845.4424381
440,41945.6663722887,12583699.9116866,1128186.91476265
441,25936.1875882307,7780856.27646921,0
442,139520.973298157,41856291.989447,30400778.992523
443,109710.707929575,32913212.3788724,21457699.3819484
444,411525.410064902,123457623.019471,112002110.022547
445,53343.0173621538,16002905.2086461,4547392.21172216
446,37195.6248075908,11158687.4422772,0
447,41945.6663722888,12583699.9116866,1128186.91476266
448,53343.0173621538,16002905.2086461,4547392.21172216
449,157338.402787286,47201520.8361857,35746007.8392617
450,29248.3505028527,8774505.1508558,0
451,18085.0793632753,5425523.80898259,0
452,76500.3280901558,22950098.4270467,11494585.4301228
453,225642.268278362,67692680.4835087,56237167.4865848
454,20394.6219269718,6118386.57809154,0
455,86269.7496288714,25880924.8886614,14425411.8917374
456,60155.1505355404,18046545.1606621,6591032.16373814
457,12610.5694780055,3783170.84340164,0
458,67837.2224688006,20351166.7406402,8895653.74371621
459,20394.6219269718,6118386.57809155,0
460,157338.402787286,47201520.8361857,35746007.8392617
461,76500.3280901558,22950098.4270468,11494585.4301228
462,16037.0756931472,4811122.70794416,0
463,60155.1505355403,18046545.1606621,6591032.16373812
464,60155.1505355403,18046545.1606621,6591032.16373813
465,32983.490893855,9895047.26815651,0
466,177431.194797873,53229358.439362,41773845.442438
467,29248.3505028527,8774505.15085581,0
468,76500.3280901557,22950098.4270467,11494585.4301227
469,157338.402787286,47201520.8361857,35746007.8392617
470,47302.3087128324,14190692.6138497,2735179.61692577
471,37195.6248075908,11158687.4422772,0
472,20394.6219269718,6118386.57809154,0
473,60155.1505355403,18046545.1606621,6591032.16373814
474,47302.3087128324,14190692.6138497,2735179.61692576
475,16037.0756931471,4811122.70794414,0
476,109710.707929575,32913212.3788724,21457699.3819484
477,53343.0173621537,16002905.2086461,4547392.21172214
478,53343.0173621537,16002905.2086461,4547392.21172215
479,41945.6663722886,12583699.9116866,1128186.91476262
480,76500.3280901557,22950098.4270467,11494585.4301228
481,157338.402787286,47201520.8361856,35746007.8392617
482,32983.490893855,9895047.26815651,0
483,177431.194797873,53229358.439362,41773845.4424381
484,123721.238078044,37116371.4234132,25660858.4264892
485,25936.1875882307,7780856.2764692,0
486,47302.3087128324,14190692.6138497,2735179.61692577
487,29248.3505028527,8774505.1508558,0
488,41945.6663722887,12583699.9116866,1128186.91476264
489,22999.1030279223,6899730.90837668,0
490,200089.922928498,60026976.8785493,48571463.8816253
491,16037.0756931472,4811122.70794415,0
492,20394.6219269718,6118386.57809155,0
493,97286.7683947342,29186030.5184203,17730517.5214963
494,22999.1030279223,6899730.90837669,0
495,76500.3280901558,22950098.4270468,11494585.4301228
496,47302.3087128325,14190692.6138497,2735179.61692578
497,123721.238078044,37116371.4234132,25660858.4264892
498,177431.194797873,53229358.439362,41773845.4424381
499,47302.3087128324,14190692.6138497,2735179.61692576
500,22999.1030279223,6899730.90837669,0
501,76500.3280901558,22950098.4270467,11494585.4301228
502,364923.151195341,109476945.358602,98021432.3616785
503,254457.758235025,76337327.4705075,64881814.4735835
504,86269.7496288715,25880924.8886614,14425411.8917375
505,41945.6663722887,12583699.9116866,1128186.91476264
506,286953.110425736,86085933.1277207,74630420.1307967
507,47302.3087128324,14190692.6138497,2735179.61692576
508,157338.402787286,47201520.8361857,35746007.8392618
509,97286.7683947343,29186030.5184203,17730517.5214963
510,76500.3280901558,22950098.4270467,11494585.4301228
511,12610.5694780055,3783170.84340164,0
512,29248.3505028527,8774505.15085581,0
513,25936.1875882307,7780856.2764692,0
514,41945.6663722887,12583699.9116866,1128186.91476263
515,67837.2224688006,20351166.7406402,8895653.74371621
516,25936.1875882307,7780856.2764692,0
517,14220.9935395691,4266298.06187072,0
518,200089.922928498,60026976.8785493,48571463.8816253
519,32983.4908938551,9895047.26815652,0
520,32983.4908938551,9895047.26815652,0
521,14220.9935395691,4266298.06187072,0
522,29248.3505028527,8774505.15085581,0
523,254457.758235025,76337327.4705075,64881814.4735835
524,47302.3087128325,14190692.6138497,2735179.61692577
525,53343.0173621537,16002905.2086461,4547392.21172216
526,323598.259114391,97079477.7343173,85623964.7373933
527,123721.238078044,37116371.4234132,25660858.4264892
528,20394.6219269718,6118386.57809154,0
529,29248.3505028527,8774505.15085581,0
530,123721.238078044,37116371.4234132,25660858.4264893
531,364923.151195342,109476945.358602,98021432.3616785
532,32983.490893855,9895047.26815651,0
533,22999.1030279223,6899730.90837669,0
534,76500.3280901558,22950098.4270467,11494585.4301228
535,47302.3087128325,14190692.6138497,2735179.61692577
536,32983.490893855,9895047.26815651,0
537,109710.707929575,32913212.3788724,21457699.3819484
538,123721.238078044,37116371.4234132,25660858.4264893
539,41945.6663722887,12583699.9116866,1128186.91476265
540,67837.2224688007,20351166.7406402,8895653.74371623
541,41945.6663722887,12583699.9116866,1128186.91476265
542,464078.978202268,139223693.46068,127768180.463756
543,200089.922928498,60026976.8785493,48571463.8816253
544,157338.402787286,47201520.8361857,35746007.8392617
545,97286.7683947342,29186030.5184202,17730517.5214963
546,139520.973298157,41856291.989447,30400778.992523
547,47302.3087128324,14190692.6138497,2735179.61692576
548,32983.4908938551,9895047.26815652,0
549,109710.707929575,32913212.3788724,21457699.3819484
550,29248.3505028527,8774505.15085581,0
551,47302.3087128325,14190692.6138497,2735179.61692577
552,29248.3505028527,8774505.15085581,0
553,97286.7683947342,29186030.5184203,17730517.5214963
554,25936.1875882307,7780856.27646921,0
555,76500.3280901558,22950098.4270468,11494585.4301228
556,47302.3087128324,14190692.6138497,2735179.61692576
557,41945.6663722887,12583699.9116866,1128186.91476264
558,97286.7683947343,29186030.5184203,17730517.5214963
559,16037.0756931472,4811122.70794415,0
560,16037.0756931472,4811122.70794415,0
561,67837.2224688006,20351166.7406402,8895653.74371621
562,32983.490893855,9895047.2681565,0
563,67837.2224688006,20351166.7406402,8895653.74371621
564,25936.1875882307,7780856.2764692,0
565,37195.6248075908,11158687.4422772,0
566,67837.2224688006,20351166.7406402,8895653.74371621
567,86269.7496288714,25880924.8886614,14425411.8917375
568,29248.3505028527,8774505.15085581,0
569,86269.7496288714,25880924.8886614,14425411.8917375
570,254457.758235025,76337327.4705075,64881814.4735835
571,37195.6248075908,11158687.4422772,0
572,25936.1875882307,7780856.27646921,0
573,37195.6248075908,11158687.4422772,0
574,9916.17584168146,2974852.75250444,0
575,12610.5694780055,3783170.84340164,0
576,37195.6248075909,11158687.4422773,0
577,47302.3087128324,14190692.6138497,2735179.61692575
578,225642.268278362,67692680.4835088,56237167.4865848
579,86269.7496288714,25880924.8886614,14425411.8917375
580,25936.1875882307,7780856.2764692,0
581,60155.1505355403,18046545.1606621,6591032.16373813
582,60155.1505355403,18046545.1606621,6591032.16373813
583,123721.238078044,37116371.4234132,25660858.4264892
584,41945.6663722887,12583699.9116866,1128186.91476265
585,364923.151195341,109476945.358602,98021432.3616784
586,47302.3087128324,14190692.6138497,2735179.61692576
587,225642.268278362,67692680.4835087,56237167.4865848
588,53343.0173621538,16002905.2086461,4547392.21172216
589,225642.268278362,67692680.4835087,56237167.4865847
590,60155.1505355404,18046545.1606621,6591032.16373814
591,47302.3087128324,14190692.6138497,2735179.61692576
592,76500.3280901558,22950098.4270467,11494585.4301228
593,76500.3280901557,22950098.4270467,11494585.4301227
594,53343.0173621538,16002905.2086461,4547392.21172217
595,225642.268278363,67692680.4835088,56237167.4865848
596,97286.7683947342,29186030.5184203,17730517.5214963
597,254457.758235025,76337327.4705075,64881814.4735835
598,11182.5142256848,3354754.26770545,0
599,32983.4908938551,9895047.26815652,0
600,67837.2224688006,20351166.7406402,8895653.74371621
601,53343.0173621537,16002905.2086461,4547392.21172214
602,53343.0173621537,16002905.2086461,4547392.21172215
603,67837.2224688007,20351166.7406402,8895653.74371623
604,37195.6248075908,11158687.4422772,0
605,9916.17584168147,2974852.75250444,0
606,25936.1875882307,7780856.27646921,0
607,14220.9935395691,4266298.06187072,0
608,22999.1030279223,6899730.90837668,0
609,60155.1505355403,18046545.1606621,6591032.16373813
610,29248.3505028527,8774505.15085581,0
611,109710.707929575,32913212.3788724,21457699.3819484
612,16037.0756931472,4811122.70794415,0
613,200089.922928498,60026976.8785493,48571463.8816253
614,86269.7496288714,25880924.8886614,14425411.8917374
615,6914.46368001984,2074339.10400595,0
616,225642.268278362,67692680.4835087,56237167.4865848
617,41945.6663722887,12583699.9116866,1128186.91476264
618,37195.6248075908,11158687.4422772,0
619,47302.3087128324,14190692.6138497,2735179.61692576
620,97286.7683947341,29186030.5184202,17730517.5214963
621,76500.3280901558,22950098.4270467,11494585.4301228
622,11182.5142256848,3354754.26770545,0
623,20394.6219269718,6118386.57809154,0
624,60155.1505355403,18046545.1606621,6591032.16373812
625,177431.194797873,53229358.439362,41773845.4424381
626,157338.402787286,47201520.8361857,35746007.8392617
627,18085.0793632753,5425523.80898259,0
628,76500.3280901558,22950098.4270467,11494585.4301228
629,76500.3280901558,22950098.4270467,11494585.4301228
630,76500.3280901558,22950098.4270467,11494585.4301228
631,29248.3505028527,8774505.15085581,0
632,67837.2224688006,20351166.7406402,8895653.7437162
633,60155.1505355403,18046545.1606621,6591032.16373813
634,67837.2224688006,20351166.7406402,8895653.74371621
635,76500.3280901558,22950098.4270467,11494585.4301228
636,25936.1875882307,7780856.27646922,0
637,12610.5694780055,3783170.84340164,0
638,37195.6248075908,11158687.4422772,0
639,37195.6248075908,11158687.4422772,0
640,86269.7496288714,25880924.8886614,14425411.8917375
641,53343.0173621538,16002905.2086461,4547392.21172216
642,177431.194797873,53229358.4393619,41773845.442438
643,86269.7496288715,25880924.8886614,14425411.8917375
644,97286.7683947343,29186030.5184203,17730517.5214963
645,29248.3505028527,8774505.15085582,0
646,32983.4908938551,9895047.26815652,0
647,123721.238078044,37116371.4234132,25660858.4264892
648,12610.5694780055,3783170.84340164,0
649,53343.0173621538,16002905.2086461,4547392.21172216
650,14220.9935395691,4266298.06187072,0
651,22999.1030279223,6899730.90837668,0
652,32983.490893855,9895047.26815651,0
653,20394.6219269718,6118386.57809155,0
654,76500.3280901559,22950098.4270468,11494585.4301228
655,47302.3087128324,14190692.6138497,2735179.61692575
656,67837.2224688007,20351166.7406402,8895653.74371623
657,286953.110425736,86085933.1277207,74630420.1307968
658,60155.1505355403,18046545.1606621,6591032.16373811
659,97286.7683947341,29186030.5184202,17730517.5214962
660,20394.6219269718,6118386.57809154,0
661,225642.268278362,67692680.4835087,56237167.4865847
662,97286.7683947342,29186030.5184203,17730517.5214963
663,76500.3280901558,22950098.4270467,11494585.4301228
664,25936.1875882307,7780856.2764692,0
665,286953.110425736,86085933.1277208,74630420.1307969
666,139520.973298157,41856291.989447,30400778.9925231
667,7797.47048653503,2339241.14596051,0
668,4821.39574223268,1446418.7226698,0
669,76500.3280901558,22950098.4270467,11494585.4301228
670,67837.2224688006,20351166.7406402,8895653.7437162
671,16037.0756931472,4811122.70794416,0
672,37195.6248075908,11158687.4422772,0
673,14220.9935395691,4266298.06187072,0
674,254457.758235025,76337327.4705075,64881814.4735835
675,29248.3505028527,8774505.1508558,0
676,139520.973298157,41856291.989447,30400778.9925231
677,37195.6248075908,11158687.4422772,0
678,254457.758235025,76337327.4705075,64881814.4735835
679,86269.7496288713,25880924.8886614,14425411.8917374
680,523343.86344526,157003159.033578,145547646.036654
681,47302.3087128325,14190692.6138497,2735179.61692577
682,97286.7683947341,29186030.5184202,17730517.5214963
683,86269.7496288715,25880924.8886614,14425411.8917375
684,20394.6219269718,6118386.57809155,0
685,41945.6663722886,12583699.9116866,1128186.91476262
686,67837.2224688007,20351166.7406402,8895653.74371624
687,225642.268278362,67692680.4835087,56237167.4865847
688,25936.1875882307,7780856.2764692,0
689,53343.0173621538,16002905.2086461,4547392.21172216
690,86269.7496288713,25880924.8886614,14425411.8917374
691,60155.1505355403,18046545.1606621,6591032.16373813
692,76500.3280901559,22950098.4270468,11494585.4301228
693,25936.1875882307,7780856.27646921,0
694,20394.6219269718,6118386.57809155,0
695,225642.268278362,67692680.4835087,56237167.4865847
696,47302.3087128325,14190692.6138497,2735179.61692577
697,6914.46368001985,2074339.10400595,0
698,67837.2224688006,20351166.7406402,8895653.74371622
699,32983.4908938551,9895047.26815652,0
700,18085.0793632753,5425523.80898259,0
701,41945.6663722887,12583699.9116866,1128186.91476263
702,139520.973298157,41856291.989447,30400778.9925231
703,286953.110425736,86085933.1277208,74630420.1307968
704,47302.3087128325,14190692.6138497,2735179.61692577
705,60155.1505355403,18046545.1606621,6591032.16373813
706,37195.6248075908,11158687.4422773,0
707,590177.129907482,177053138.972245,165597625.975321
708,200089.922928497,60026976.8785492,48571463.8816253
709,12610.5694780055,3783170.84340164,0
710,364923.151195342,109476945.358603,98021432.3616787
711,41945.6663722887,12583699.9116866,1128186.91476264
712,60155.1505355403,18046545.1606621,6591032.16373812
713,16037.0756931472,4811122.70794415,0
714,60155.1505355403,18046545.1606621,6591032.16373812
715,22999.1030279223,6899730.90837668,0
716,286953.110425736,86085933.1277207,74630420.1307967
717,32983.4908938551,9895047.26815652,0
718,60155.1505355403,18046545.1606621,6591032.16373813
719,225642.268278362,67692680.4835086,56237167.4865846
720,97286.7683947341,29186030.5184202,17730517.5214963
721,109710.707929575,32913212.3788724,21457699.3819484
722,60155.1505355402,18046545.1606621,6591032.16373811
723,364923.151195341,109476945.358602,98021432.3616783
724,200089.922928498,60026976.8785493,48571463.8816253
725,123721.238078044,37116371.4234132,25660858.4264892
726,76500.3280901558,22950098.4270467,11494585.4301228
727,60155.1505355403,18046545.1606621,6591032.16373811
728,86269.7496288713,25880924.8886614,14425411.8917374
